order_id,payment_id,gross,captured_at
ORD_000388,PAY_000388,213.05,2025-02-06
ORD_000509,PAY_000509,22.74,2025-02-06
ORD_001106,PAY_001106,303.25,2025-02-06
ORD_001252,PAY_001252,27.32,2025-02-06
ORD_001349,PAY_001349,66.12,2025-02-06
ORD_001392,PAY_001392,455.98,2025-02-06
ORD_001684,PAY_001684,212.96,2025-02-06
ORD_002004,PAY_002004,96.46,2025-02-06
ORD_002190,PAY_002190,470.16,2025-02-06
ORD_002780,PAY_002780,238.97,2025-02-06
ORD_002874,PAY_002874,461.25,2025-02-06
ORD_003244,PAY_003244,67.75,2025-02-06
ORD_003351,PAY_003351,263.66,2025-02-06
ORD_004196,PAY_004196,465.21,2025-02-06
ORD_004865,PAY_004865,455.43,2025-02-06
ORD_000059,PAY_000059,124.25,2025-02-05
ORD_000391,PAY_000391,63.12,2025-02-07
ORD_000472,PAY_000472,66.41,2025-02-07
ORD_000524,PAY_000524,334.89,2025-02-07
ORD_000937,PAY_000937,205.42,2025-02-07
ORD_000972,PAY_000972,191.31,2025-02-07
ORD_001181,PAY_001181,481.00,2025-02-07
ORD_001254,PAY_001254,204.85,2025-02-07
ORD_001764,PAY_001764,95.32,2025-02-07
ORD_002200,PAY_002200,190.75,2025-02-07
ORD_002804,PAY_002804,304.59,2025-02-07
ORD_003872,PAY_003872,83.35,2025-02-05
ORD_003873,PAY_003873,408.73,2025-02-07
ORD_004064,PAY_004064,105.82,2025-02-07
ORD_004371,PAY_004371,439.97,2025-02-07
ORD_004513,PAY_004513,487.34,2025-02-07
ORD_004907,PAY_004907,257.25,2025-02-07
ORD_004910,PAY_004910,399.92,2025-02-07
ORD_000008,PAY_000008,257.59,2025-02-10
ORD_000036,PAY_000036,232.54,2025-02-10
ORD_000192,PAY_000192,17.89,2025-02-10
ORD_000216,PAY_000216,413.33,2025-02-10
ORD_000334,PAY_000334,459.64,2025-02-10
ORD_000436,PAY_000436,58.63,2025-02-10
ORD_000618,PAY_000618,4.34,2025-02-10
ORD_000804,PAY_000804,119.67,2025-02-10
ORD_000814,PAY_000814,195.31,2025-02-10
ORD_000887,PAY_000887,384.92,2025-02-10
ORD_000962,PAY_000962,181.96,2025-02-10
ORD_000963,PAY_000963,181.14,2025-02-10
ORD_001002,PAY_001002,399.35,2025-02-10
ORD_001039,PAY_001039,130.75,2025-02-10
ORD_001051,PAY_001051,87.73,2025-02-10
ORD_001414,PAY_001414,313.93,2025-02-10
ORD_001510,PAY_001510,176.14,2025-02-10
ORD_001531,PAY_001531,192.45,2025-02-10
ORD_001550,PAY_001550,184.02,2025-02-10
ORD_001673,PAY_001673,302.06,2025-02-10
ORD_001768,PAY_001768,16.99,2025-02-10
ORD_001886,PAY_001886,264.72,2025-02-10
ORD_002058,PAY_002058,11.27,2025-02-10
ORD_002098,PAY_002098,277.61,2025-02-10
ORD_002398,PAY_002398,252.97,2025-02-10
ORD_002420,PAY_002420,381.98,2025-02-10
ORD_002512,PAY_002512,436.32,2025-02-07
ORD_002593,PAY_002593,431.81,2025-02-10
ORD_002865,PAY_002865,417.79,2025-02-10
ORD_002889,PAY_002889,354.13,2025-02-10
ORD_002972,PAY_002972,128.30,2025-02-10
ORD_003127,PAY_003127,128.02,2025-02-10
ORD_003153,PAY_003153,404.00,2025-02-10
ORD_003235,PAY_003235,9.69,2025-02-10
ORD_003494,PAY_003494,185.86,2025-02-10
ORD_003667,PAY_003667,168.40,2025-02-10
ORD_003787,PAY_003787,264.80,2025-02-10
ORD_003961,PAY_003961,265.22,2025-02-10
ORD_004034,PAY_004034,406.36,2025-02-10
ORD_004181,PAY_004181,386.50,2025-02-10
ORD_004283,PAY_004283,391.21,2025-02-10
ORD_004305,PAY_004305,103.03,2025-02-10
ORD_004504,PAY_004504,5.95,2025-02-10
ORD_004652,PAY_004652,227.22,2025-02-10
ORD_004653,PAY_004653,341.16,2025-02-10
ORD_004677,PAY_004677,205.62,2025-02-10
ORD_004738,PAY_004738,174.92,2025-02-10
ORD_004838,PAY_004838,409.63,2025-02-10
ORD_004853,PAY_004853,161.08,2025-02-10
ORD_000206,PAY_000206,141.09,2025-02-10
ORD_000301,PAY_000301,370.05,2025-02-11
ORD_000473,PAY_000473,486.76,2025-02-11
ORD_000670,PAY_000670,268.02,2025-02-11
ORD_000678,PAY_000678,173.34,2025-02-11
ORD_001239,PAY_001239,40.74,2025-02-11
ORD_001653,PAY_001653,139.27,2025-02-11
ORD_001802,PAY_001802,462.53,2025-02-11
ORD_002236,PAY_002236,245.11,2025-02-11
ORD_002265,PAY_002265,17.01,2025-02-10
ORD_002378,PAY_002378,288.03,2025-02-11
ORD_002779,PAY_002779,264.79,2025-02-11
ORD_003368,PAY_003368,200.26,2025-02-11
ORD_003411,PAY_003411,498.81,2025-02-11
ORD_003601,PAY_003601,133.70,2025-02-10
ORD_003898,PAY_003898,436.12,2025-02-11
ORD_004042,PAY_004042,348.30,2025-02-11
ORD_004187,PAY_004187,457.59,2025-02-11
ORD_004340,PAY_004340,447.70,2025-02-10
ORD_004704,PAY_004704,130.62,2025-02-11
ORD_004788,PAY_004788,176.44,2025-02-11
ORD_004848,PAY_004848,215.26,2025-02-11
ORD_000049,PAY_000049,319.11,2025-02-12
ORD_000058,PAY_000058,20.55,2025-02-12
ORD_000152,PAY_000152,272.33,2025-02-12
ORD_000208,PAY_000208,484.72,2025-02-07
ORD_000230,PAY_000230,362.22,2025-02-12
ORD_000309,PAY_000309,32.44,2025-02-12
ORD_000340,PAY_000340,362.26,2025-02-12
ORD_000361,PAY_000361,422.84,2025-02-07
ORD_000763,PAY_000763,160.87,2025-02-12
ORD_000917,PAY_000917,206.24,2025-02-12
ORD_001053,PAY_001053,383.42,2025-02-12
ORD_001104,PAY_001104,118.79,2025-02-12
ORD_001116,PAY_001116,469.35,2025-02-12
ORD_001188,PAY_001188,427.15,2025-02-12
ORD_001367,PAY_001367,224.77,2025-02-12
ORD_001601,PAY_001601,385.17,2025-02-12
ORD_002333,PAY_002333,154.90,2025-02-12
ORD_002713,PAY_002713,413.99,2025-02-12
ORD_003269,PAY_003269,163.86,2025-02-12
ORD_003390,PAY_003390,439.79,2025-02-12
ORD_003571,PAY_003571,499.44,2025-02-12
ORD_003811,PAY_003811,420.60,2025-02-12
ORD_003928,PAY_003928,51.33,2025-02-12
ORD_003977,PAY_003977,327.01,2025-02-12
ORD_004341,PAY_004341,10.90,2025-02-10
ORD_004427,PAY_004427,285.33,2025-02-12
ORD_004616,PAY_004616,291.95,2025-02-11
ORD_004846,PAY_004846,296.54,2025-02-12
ORD_000203,PAY_000203,217.98,2025-02-13
ORD_000217,PAY_000217,218.05,2025-02-10
ORD_000263,PAY_000263,461.84,2025-02-13
ORD_000544,PAY_000544,326.17,2025-02-13
ORD_000805,PAY_000805,388.66,2025-02-13
ORD_001150,PAY_001150,135.17,2025-02-13
ORD_001274,PAY_001274,236.14,2025-02-10
ORD_001756,PAY_001756,65.99,2025-02-13
ORD_002183,PAY_002183,84.67,2025-02-13
ORD_002476,PAY_002476,391.82,2025-02-13
ORD_002578,PAY_002578,464.69,2025-02-10
ORD_002605,PAY_002605,52.71,2025-02-13
ORD_003025,PAY_003025,208.62,2025-02-13
ORD_003162,PAY_003162,471.99,2025-02-13
ORD_003188,PAY_003188,73.81,2025-02-13
ORD_003606,PAY_003606,251.30,2025-02-13
ORD_003890,PAY_003890,257.05,2025-02-13
ORD_003900,PAY_003900,215.78,2025-02-13
ORD_003969,PAY_003969,36.68,2025-02-13
ORD_004538,PAY_004538,351.72,2025-02-13
ORD_004675,PAY_004675,339.66,2025-02-13
ORD_000127,PAY_000127,330.98,2025-02-14
ORD_000260,PAY_000260,180.21,2025-02-14
ORD_000375,PAY_000375,480.73,2025-02-14
ORD_000416,PAY_000416,227.74,2025-02-13
ORD_000461,PAY_000461,224.38,2025-02-14
ORD_001164,PAY_001164,15.12,2025-02-14
ORD_001528,PAY_001528,401.50,2025-02-14
ORD_002048,PAY_002048,269.01,2025-02-14
ORD_002516,PAY_002516,181.37,2025-02-14
ORD_002890,PAY_002890,98.43,2025-02-14
ORD_002952,PAY_002952,95.56,2025-02-14
ORD_003214,PAY_003214,337.44,2025-02-14
ORD_003971,PAY_003971,287.34,2025-02-14
ORD_004368,PAY_004368,220.69,2025-02-14
ORD_000028,PAY_000028,274.19,2025-02-17
ORD_000090,PAY_000090,469.15,2025-02-17
ORD_000194,PAY_000194,446.18,2025-02-17
ORD_000267,PAY_000267,289.55,2025-02-17
ORD_000374,PAY_000374,157.88,2025-02-17
ORD_000441,PAY_000441,225.49,2025-02-17
ORD_000468,PAY_000468,80.64,2025-02-17
ORD_000522,PAY_000522,355.17,2025-02-17
ORD_000761,PAY_000761,97.29,2025-02-17
ORD_000848,PAY_000848,235.46,2025-02-17
ORD_000984,PAY_000984,419.93,2025-02-17
ORD_001003,PAY_001003,218.16,2025-02-17
ORD_001110,PAY_001110,473.06,2025-02-17
ORD_001153,PAY_001153,164.29,2025-02-17
ORD_001395,PAY_001395,468.60,2025-02-17
ORD_001433,PAY_001433,158.98,2025-02-17
ORD_001442,PAY_001442,178.96,2025-02-17
ORD_001518,PAY_001518,401.61,2025-02-17
ORD_001842,PAY_001842,487.83,2025-02-17
ORD_001903,PAY_001903,53.10,2025-02-17
ORD_001914,PAY_001914,341.49,2025-02-17
ORD_001963,PAY_001963,251.88,2025-02-17
ORD_002012,PAY_002012,228.45,2025-02-12
ORD_002173,PAY_002173,26.75,2025-02-17
ORD_002208,PAY_002208,236.56,2025-02-17
ORD_002359,PAY_002359,201.71,2025-02-17
ORD_002375,PAY_002375,22.26,2025-02-17
ORD_002382,PAY_002382,219.48,2025-02-17
ORD_002525,PAY_002525,218.25,2025-02-17
ORD_002682,PAY_002682,137.98,2025-02-17
ORD_002902,PAY_002902,155.02,2025-02-17
ORD_002911,PAY_002911,436.42,2025-02-17
ORD_002915,PAY_002915,166.46,2025-02-17
ORD_002950,PAY_002950,465.17,2025-02-17
ORD_002956,PAY_002956,344.87,2025-02-17
ORD_003057,PAY_003057,100.49,2025-02-17
ORD_003198,PAY_003198,283.43,2025-02-17
ORD_003342,PAY_003342,188.31,2025-02-17
ORD_003424,PAY_003424,174.23,2025-02-17
ORD_003527,PAY_003527,466.32,2025-02-17
ORD_003538,PAY_003538,406.44,2025-02-17
ORD_003656,PAY_003656,252.00,2025-02-17
ORD_003705,PAY_003705,42.24,2025-02-17
ORD_003793,PAY_003793,413.57,2025-02-17
ORD_003805,PAY_003805,27.10,2025-02-17
ORD_003967,PAY_003967,332.56,2025-02-17
ORD_004007,PAY_004007,399.14,2025-02-17
ORD_004125,PAY_004125,306.50,2025-02-17
ORD_004223,PAY_004223,250.62,2025-02-17
ORD_004251,PAY_004251,141.68,2025-02-17
ORD_004285,PAY_004285,466.99,2025-02-17
ORD_004387,PAY_004387,258.43,2025-02-17
ORD_004398,PAY_004398,168.13,2025-02-17
ORD_004413,PAY_004413,114.84,2025-02-17
ORD_004456,PAY_004456,340.78,2025-02-17
ORD_004465,PAY_004465,432.79,2025-02-17
ORD_004659,PAY_004659,226.45,2025-02-17
ORD_004839,PAY_004839,411.43,2025-02-17
ORD_004880,PAY_004880,299.92,2025-02-17
ORD_004935,PAY_004935,323.71,2025-02-17
ORD_004960,PAY_004960,113.02,2025-02-17
ORD_004961,PAY_004961,351.33,2025-02-17
ORD_000088,PAY_000088,359.10,2025-02-18
ORD_000702,PAY_000702,90.34,2025-02-17
ORD_000777,PAY_000777,230.00,2025-02-18
ORD_000888,PAY_000888,167.46,2025-02-18
ORD_000926,PAY_000926,228.26,2025-02-18
ORD_001660,PAY_001660,44.35,2025-02-18
ORD_002007,PAY_002007,142.84,2025-02-13
ORD_002109,PAY_002109,264.32,2025-02-18
ORD_002441,PAY_002441,250.24,2025-02-18
ORD_002922,PAY_002922,437.07,2025-02-18
ORD_002988,PAY_002988,465.93,2025-02-18
ORD_003116,PAY_003116,77.42,2025-02-18
ORD_003120,PAY_003120,326.18,2025-02-18
ORD_003617,PAY_003617,177.64,2025-02-18
ORD_004008,PAY_004008,205.36,2025-02-18
ORD_004062,PAY_004062,376.96,2025-02-18
ORD_004078,PAY_004078,31.11,2025-02-17
ORD_004564,PAY_004564,51.18,2025-02-18
ORD_004572,PAY_004572,413.38,2025-02-18
ORD_004921,PAY_004921,329.71,2025-02-18
ORD_004983,PAY_004983,400.27,2025-02-18
ORD_000174,PAY_000174,91.99,2025-02-19
ORD_000537,PAY_000537,234.43,2025-02-19
ORD_000538,PAY_000538,356.33,2025-02-19
ORD_000551,PAY_000551,459.63,2025-02-17
ORD_000797,PAY_000797,351.65,2025-02-19
ORD_000924,PAY_000924,261.46,2025-02-19
ORD_000953,PAY_000953,149.48,2025-02-18
ORD_000967,PAY_000967,75.06,2025-02-19
ORD_001297,PAY_001297,154.23,2025-02-19
ORD_001359,PAY_001359,290.71,2025-02-19
ORD_001783,PAY_001783,212.12,2025-02-17
ORD_002008,PAY_002008,136.84,2025-02-17
ORD_002587,PAY_002587,103.89,2025-02-19
ORD_002695,PAY_002695,91.20,2025-02-19
ORD_003234,PAY_003234,258.12,2025-02-19
ORD_003373,PAY_003373,8.00,2025-02-19
ORD_003533,PAY_003533,3.80,2025-02-19
ORD_003759,PAY_003759,119.80,2025-02-19
ORD_004373,PAY_004373,43.70,2025-02-19
ORD_004409,PAY_004409,378.63,2025-02-19
ORD_004466,PAY_004466,297.65,2025-02-19
ORD_001099,PAY_001099,286.35,2025-02-20
ORD_001163,PAY_001163,172.42,2025-02-20
ORD_001469,PAY_001469,451.53,2025-02-20
ORD_001589,PAY_001589,109.28,2025-02-20
ORD_001761,PAY_001761,414.30,2025-02-20
ORD_001780,PAY_001780,35.97,2025-02-20
ORD_001844,PAY_001844,483.47,2025-02-20
ORD_001989,PAY_001989,272.07,2025-02-17
ORD_002185,PAY_002185,280.06,2025-02-20
ORD_002340,PAY_002340,163.77,2025-02-20
ORD_002724,PAY_002724,215.34,2025-02-20
ORD_002943,PAY_002943,495.11,2025-02-20
ORD_003099,PAY_003099,81.02,2025-02-20
ORD_003734,PAY_003734,452.11,2025-02-20
ORD_004375,PAY_004375,106.75,2025-02-20
ORD_004708,PAY_004708,220.53,2025-02-20
ORD_004719,PAY_004719,174.39,2025-02-17
ORD_004996,PAY_004996,458.58,2025-02-20
ORD_000130,PAY_000130,397.16,2025-02-21
ORD_000351,PAY_000351,85.52,2025-02-21
ORD_000453,PAY_000453,206.96,2025-02-21
ORD_000515,PAY_000515,244.80,2025-02-21
ORD_000807,PAY_000807,31.99,2025-02-21
ORD_001224,PAY_001224,389.53,2025-02-21
ORD_001266,PAY_001266,462.63,2025-02-20
ORD_002520,PAY_002520,177.04,2025-02-19
ORD_002708,PAY_002708,177.48,2025-02-21
ORD_002770,PAY_002770,143.57,2025-02-18
ORD_003517,PAY_003517,424.69,2025-02-21
ORD_003681,PAY_003681,2.67,2025-02-21
ORD_004011,PAY_004011,497.85,2025-02-21
ORD_004235,PAY_004235,279.87,2025-02-21
ORD_000114,PAY_000114,274.36,2025-02-24
ORD_000195,PAY_000195,373.88,2025-02-24
ORD_000265,PAY_000265,300.08,2025-02-19
ORD_000271,PAY_000271,99.02,2025-02-24
ORD_000281,PAY_000281,247.56,2025-02-24
ORD_000455,PAY_000455,385.59,2025-02-24
ORD_000552,PAY_000552,154.56,2025-02-24
ORD_000586,PAY_000586,196.97,2025-02-24
ORD_000715,PAY_000715,236.20,2025-02-24
ORD_000850,PAY_000850,134.16,2025-02-24
ORD_000942,PAY_000942,309.62,2025-02-24
ORD_001123,PAY_001123,288.67,2025-02-24
ORD_001183,PAY_001183,169.95,2025-02-24
ORD_001184,PAY_001184,82.81,2025-02-24
ORD_001238,PAY_001238,261.68,2025-02-24
ORD_001462,PAY_001462,212.66,2025-02-24
ORD_001525,PAY_001525,418.45,2025-02-24
ORD_001543,PAY_001543,92.48,2025-02-24
ORD_001833,PAY_001833,295.31,2025-02-24
ORD_001895,PAY_001895,57.78,2025-02-24
ORD_001911,PAY_001911,274.98,2025-02-24
ORD_001943,PAY_001943,43.43,2025-02-24
ORD_001974,PAY_001974,485.06,2025-02-24
ORD_002083,PAY_002083,232.25,2025-02-24
ORD_002112,PAY_002112,391.40,2025-02-24
ORD_002313,PAY_002313,3.50,2025-02-24
ORD_002316,PAY_002316,138.80,2025-02-24
ORD_002547,PAY_002547,223.26,2025-02-21
ORD_002736,PAY_002736,400.11,2025-02-24
ORD_002742,PAY_002742,267.72,2025-02-24
ORD_002808,PAY_002808,399.05,2025-02-24
ORD_002809,PAY_002809,451.96,2025-02-19
ORD_003038,PAY_003038,152.21,2025-02-24
ORD_003067,PAY_003067,326.32,2025-02-24
ORD_003149,PAY_003149,149.47,2025-02-24
ORD_003643,PAY_003643,329.79,2025-02-24
ORD_003803,PAY_003803,254.27,2025-02-24
ORD_003944,PAY_003944,416.03,2025-02-24
ORD_003999,PAY_003999,67.73,2025-02-24
ORD_004005,PAY_004005,284.26,2025-02-24
ORD_004069,PAY_004069,441.36,2025-02-24
ORD_004073,PAY_004073,499.75,2025-02-24
ORD_004089,PAY_004089,336.52,2025-02-24
ORD_004198,PAY_004198,336.94,2025-02-24
ORD_004220,PAY_004220,235.28,2025-02-24
ORD_004227,PAY_004227,444.25,2025-02-24
ORD_004350,PAY_004350,279.42,2025-02-24
ORD_004396,PAY_004396,306.97,2025-02-24
ORD_004464,PAY_004464,333.78,2025-02-24
ORD_004597,PAY_004597,109.08,2025-02-24
ORD_004638,PAY_004638,87.51,2025-02-24
ORD_004795,PAY_004795,118.12,2025-02-24
ORD_004826,PAY_004826,419.46,2025-02-24
ORD_004902,PAY_004902,445.43,2025-02-24
ORD_000083,PAY_000083,161.96,2025-02-20
ORD_000662,PAY_000662,433.44,2025-02-25
ORD_000766,PAY_000766,466.58,2025-02-25
ORD_000898,PAY_000898,487.88,2025-02-25
ORD_000979,PAY_000979,330.90,2025-02-25
ORD_001336,PAY_001336,426.06,2025-02-25
ORD_001368,PAY_001368,287.97,2025-02-25
ORD_001471,PAY_001471,381.99,2025-02-25
ORD_001627,PAY_001627,119.81,2025-02-25
ORD_001644,PAY_001644,88.53,2025-02-25
ORD_001696,PAY_001696,398.78,2025-02-25
ORD_002077,PAY_002077,114.93,2025-02-25
ORD_002203,PAY_002203,130.85,2025-02-25
ORD_002281,PAY_002281,12.22,2025-02-25
ORD_002747,PAY_002747,387.67,2025-02-25
ORD_003108,PAY_003108,220.62,2025-02-25
ORD_003154,PAY_003154,199.15,2025-02-25
ORD_003167,PAY_003167,35.17,2025-02-25
ORD_003266,PAY_003266,250.68,2025-02-25
ORD_003441,PAY_003441,381.28,2025-02-25
ORD_003941,PAY_003941,463.81,2025-02-25
ORD_004093,PAY_004093,219.53,2025-02-25
ORD_004215,PAY_004215,44.80,2025-02-25
ORD_004252,PAY_004252,78.16,2025-02-25
ORD_004426,PAY_004426,272.64,2025-02-25
ORD_004507,PAY_004507,430.38,2025-02-25
ORD_004939,PAY_004939,264.69,2025-02-25
ORD_000035,PAY_000035,398.25,2025-02-26
ORD_000588,PAY_000588,159.60,2025-02-26
ORD_001015,PAY_001015,278.79,2025-02-24
ORD_001109,PAY_001109,144.66,2025-02-26
ORD_001195,PAY_001195,228.34,2025-02-26
ORD_001404,PAY_001404,396.06,2025-02-26
ORD_002223,PAY_002223,155.25,2025-02-26
ORD_002397,PAY_002397,199.39,2025-02-26
ORD_003124,PAY_003124,33.12,2025-02-26
ORD_003183,PAY_003183,413.37,2025-02-21
ORD_003284,PAY_003284,81.74,2025-02-26
ORD_003629,PAY_003629,73.26,2025-02-26
ORD_003741,PAY_003741,232.65,2025-02-26
ORD_003899,PAY_003899,273.77,2025-02-26
ORD_004206,PAY_004206,116.88,2025-02-26
ORD_004575,PAY_004575,421.33,2025-02-26
ORD_004987,PAY_004987,277.86,2025-02-26
ORD_000025,PAY_000025,380.43,2025-02-27
ORD_000443,PAY_000443,28.40,2025-02-27
ORD_001232,PAY_001232,233.02,2025-02-27
ORD_001276,PAY_001276,109.99,2025-02-27
ORD_001444,PAY_001444,75.90,2025-02-27
ORD_001628,PAY_001628,88.05,2025-02-27
ORD_002123,PAY_002123,137.93,2025-02-27
ORD_002583,PAY_002583,361.61,2025-02-27
ORD_002969,PAY_002969,496.27,2025-02-24
ORD_003101,PAY_003101,112.26,2025-02-27
ORD_003125,PAY_003125,342.35,2025-02-27
ORD_003190,PAY_003190,146.83,2025-02-27
ORD_003227,PAY_003227,234.01,2025-02-27
ORD_004021,PAY_004021,490.17,2025-02-27
ORD_004248,PAY_004248,488.20,2025-02-27
ORD_004377,PAY_004377,365.74,2025-02-27
ORD_004421,PAY_004421,322.59,2025-02-24
ORD_004628,PAY_004628,239.48,2025-02-27
ORD_004715,PAY_004715,33.82,2025-02-27
ORD_000050,PAY_000050,416.71,2025-02-28
ORD_000198,PAY_000198,24.30,2025-02-28
ORD_000212,PAY_000212,209.68,2025-02-28
ORD_000418,PAY_000418,404.56,2025-02-28
ORD_000851,PAY_000851,341.63,2025-02-28
ORD_000884,PAY_000884,35.70,2025-02-28
ORD_001046,PAY_001046,402.90,2025-02-28
ORD_001511,PAY_001511,194.64,2025-02-28
ORD_001519,PAY_001519,142.78,2025-02-28
ORD_002245,PAY_002245,95.69,2025-02-28
ORD_002288,PAY_002288,43.46,2025-02-28
ORD_002327,PAY_002327,62.91,2025-02-28
ORD_002421,PAY_002421,50.94,2025-02-28
ORD_002616,PAY_002616,151.28,2025-02-28
ORD_002639,PAY_002639,190.11,2025-02-28
ORD_004750,PAY_004750,460.22,2025-02-28
ORD_004796,PAY_004796,499.61,2025-02-25
ORD_000111,PAY_000111,352.61,2025-03-03
ORD_000331,PAY_000331,19.50,2025-03-03
ORD_000435,PAY_000435,229.18,2025-03-03
ORD_000535,PAY_000535,338.13,2025-03-03
ORD_000681,PAY_000681,176.73,2025-03-03
ORD_000736,PAY_000736,225.74,2025-03-03
ORD_000869,PAY_000869,3.61,2025-03-03
ORD_000897,PAY_000897,240.07,2025-03-03
ORD_000935,PAY_000935,23.49,2025-03-03
ORD_000969,PAY_000969,479.99,2025-03-03
ORD_001057,PAY_001057,371.29,2025-03-03
ORD_001179,PAY_001179,313.45,2025-03-03
ORD_001236,PAY_001236,208.54,2025-03-03
ORD_001247,PAY_001247,210.51,2025-03-03
ORD_001434,PAY_001434,430.46,2025-03-03
ORD_001449,PAY_001449,398.60,2025-03-03
ORD_001620,PAY_001620,106.00,2025-03-03
ORD_001643,PAY_001643,67.24,2025-03-03
ORD_001663,PAY_001663,82.07,2025-03-03
ORD_001915,PAY_001915,448.90,2025-03-03
ORD_001946,PAY_001946,219.12,2025-03-03
ORD_002081,PAY_002081,282.40,2025-03-03
ORD_002130,PAY_002130,114.52,2025-03-03
ORD_002284,PAY_002284,156.09,2025-03-03
ORD_002326,PAY_002326,167.04,2025-03-03
ORD_002442,PAY_002442,5.18,2025-03-03
ORD_002637,PAY_002637,308.35,2025-03-03
ORD_002746,PAY_002746,90.11,2025-03-03
ORD_002844,PAY_002844,379.70,2025-03-03
ORD_002931,PAY_002931,289.50,2025-03-03
ORD_002997,PAY_002997,68.12,2025-03-03
ORD_003086,PAY_003086,465.09,2025-03-03
ORD_003384,PAY_003384,259.70,2025-03-03
ORD_003488,PAY_003488,395.95,2025-03-03
ORD_003651,PAY_003651,471.54,2025-03-03
ORD_003653,PAY_003653,271.05,2025-03-03
ORD_003749,PAY_003749,290.81,2025-03-03
ORD_003801,PAY_003801,138.04,2025-03-03
ORD_003871,PAY_003871,421.77,2025-03-03
ORD_003924,PAY_003924,34.48,2025-03-03
ORD_003942,PAY_003942,410.30,2025-02-26
ORD_004159,PAY_004159,116.85,2025-03-03
ORD_004200,PAY_004200,341.79,2025-03-03
ORD_004209,PAY_004209,372.81,2025-03-03
ORD_004324,PAY_004324,409.02,2025-03-03
ORD_004390,PAY_004390,269.92,2025-03-03
ORD_004593,PAY_004593,19.16,2025-03-03
ORD_004640,PAY_004640,274.49,2025-03-03
ORD_004740,PAY_004740,295.22,2025-03-03
ORD_004801,PAY_004801,80.56,2025-03-03
ORD_004977,PAY_004977,257.40,2025-03-03
ORD_000070,PAY_000070,491.41,2025-03-04
ORD_000993,PAY_000993,414.01,2025-03-04
ORD_001221,PAY_001221,6.70,2025-03-04
ORD_001234,PAY_001234,15.43,2025-03-04
ORD_001300,PAY_001300,431.91,2025-03-04
ORD_001366,PAY_001366,465.89,2025-03-04
ORD_001615,PAY_001615,420.85,2025-03-04
ORD_001762,PAY_001762,146.90,2025-03-04
ORD_001867,PAY_001867,162.57,2025-03-03
ORD_002093,PAY_002093,134.38,2025-03-04
ORD_002497,PAY_002497,321.93,2025-03-04
ORD_003666,PAY_003666,171.15,2025-03-04
ORD_003973,PAY_003973,358.99,2025-02-28
ORD_003975,PAY_003975,313.62,2025-03-03
ORD_004274,PAY_004274,48.18,2025-03-04
ORD_004594,PAY_004594,202.99,2025-03-04
ORD_004768,PAY_004768,369.31,2025-03-04
ORD_000790,PAY_000790,149.63,2025-03-05
ORD_001230,PAY_001230,171.34,2025-03-05
ORD_001508,PAY_001508,267.15,2025-03-05
ORD_001737,PAY_001737,150.37,2025-03-05
ORD_001792,PAY_001792,376.83,2025-03-05
ORD_001834,PAY_001834,214.14,2025-03-05
ORD_001979,PAY_001979,50.75,2025-03-05
ORD_002277,PAY_002277,355.07,2025-03-05
ORD_002784,PAY_002784,158.50,2025-03-05
ORD_002875,PAY_002875,440.65,2025-03-05
ORD_002897,PAY_002897,203.02,2025-03-03
ORD_003058,PAY_003058,422.20,2025-03-05
ORD_003637,PAY_003637,38.46,2025-03-05
ORD_003740,PAY_003740,323.40,2025-03-04
ORD_003920,PAY_003920,245.65,2025-03-05
ORD_004287,PAY_004287,498.72,2025-03-05
ORD_004607,PAY_004607,447.46,2025-03-05
ORD_004620,PAY_004620,143.05,2025-03-05
ORD_004647,PAY_004647,97.73,2025-03-05
ORD_004909,PAY_004909,228.77,2025-03-05
ORD_004926,PAY_004926,424.94,2025-03-05
ORD_000481,PAY_000481,420.38,2025-03-05
ORD_001178,PAY_001178,206.97,2025-03-06
ORD_001196,PAY_001196,309.35,2025-03-06
ORD_001436,PAY_001436,409.50,2025-03-06
ORD_001721,PAY_001721,228.82,2025-03-06
ORD_002464,PAY_002464,92.73,2025-03-06
ORD_002827,PAY_002827,124.08,2025-03-06
ORD_002830,PAY_002830,66.42,2025-03-06
ORD_002885,PAY_002885,166.82,2025-03-06
ORD_003080,PAY_003080,120.88,2025-03-06
ORD_003603,PAY_003603,493.41,2025-03-06
ORD_003790,PAY_003790,8.67,2025-03-06
ORD_003855,PAY_003855,133.04,2025-03-06
ORD_003946,PAY_003946,162.34,2025-03-03
ORD_003986,PAY_003986,218.28,2025-03-06
ORD_004020,PAY_004020,447.67,2025-03-06
ORD_004094,PAY_004094,77.36,2025-03-06
ORD_004639,PAY_004639,489.87,2025-03-06
ORD_004876,PAY_004876,397.03,2025-03-06
ORD_004896,PAY_004896,30.56,2025-03-06
ORD_000487,PAY_000487,75.66,2025-03-07
ORD_000854,PAY_000854,123.39,2025-03-04
ORD_001096,PAY_001096,144.63,2025-03-06
ORD_001575,PAY_001575,357.04,2025-03-07
ORD_001656,PAY_001656,465.12,2025-03-07
ORD_001810,PAY_001810,498.06,2025-03-07
ORD_001856,PAY_001856,403.89,2025-03-07
ORD_001924,PAY_001924,370.73,2025-03-07
ORD_001940,PAY_001940,432.66,2025-03-07
ORD_001975,PAY_001975,189.74,2025-03-06
ORD_002659,PAY_002659,381.81,2025-03-07
ORD_002750,PAY_002750,473.09,2025-03-07
ORD_002941,PAY_002941,417.02,2025-03-07
